,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2018-03-28,0,0,0,0,-0.016106879760269695,0.005615109749872384,-0.011912225705329153,0.07444777747477502
2018-03-29,0,0,0,1,-0.0035346018922079786,0.10085143863769817,0.028326634606022916,0.13619490613778573
2018-03-30,0,1,0,0,-0.0509030337397221,0.012589821966849732,-0.07315570593186542,-0.012110078205695693
2018-03-31,1,0,0,0,-0.004878694924707164,0.042969646220866076,0.012344715871534481,0.10995489891135307
2018-04-01,0,1,0,0,-0.0333855799373041,0.0068616261000048325,-0.04790175438596494,-0.007214986096882802
2018-04-02,1,0,0,0,-0.012170728271587496,0.017793904208998602,-0.05845738246157681,7.130531509818742e-05
2018-04-03,0,0,1,0,-0.015119680851063806,0.008345813478556867,-0.002856942828831192,0.09463493940289687
2018-04-04,0,0,0,1,-0.001450724637681191,0.03143562874251494,-0.0017400753404810516,0.04923332759731314
2018-04-05,0,1,0,0,-0.01970802919708029,0.006595712786688653,-0.019421728971962617,0.03307692307692308
2018-04-06,0,0,0,0,-0.004862937811376533,0.013031195380462731,-0.06625318246110323,-0.0035335849056603555
2018-04-07,0,0,0,0,-0.0009202623883933997,0.027004340139649367,-0.01042884291045463,0.02077834640927826
2018-04-08,1,0,0,0,-0.016647952923077365,0.006194293523309004,-0.028531663187195546,0.04545794952445143
2018-04-09,0,0,0,1,-0.005888153053716,0.021780366056572346,-0.016882574417951417,0.01487229567307689
2018-04-10,1,0,1,0,-0.0075616835994195015,0.01032652138516335,-0.021759656652360567,0.007499631648740185
2018-04-11,1,0,0,0,-0.010508901009100695,0.007486958295689563,-0.13707170163612378,0.025326254597223832
2018-04-12,0,0,0,0,-0.047024625514073874,0.001530097169057377,-0.07462175361546088,-0.014614588722193482
2018-04-13,1,0,0,0,-0.004357247796278176,0.04684834980375796,-0.006546542878084552,0.03604706565801977
2018-04-14,0,0,0,0,-0.015826878150743913,0.008601288807235782,-0.05044877893692907,-0.0041876401167463126
2018-04-15,0,0,0,0,-0.01775982895830864,0.0013186270295534005,-0.016979858112863056,0.05116054404474381
2018-04-16,0,0,0,0,-0.015849597020038294,0.0027545397612648934,-0.026407869141270104,0.0002111568757329583
2018-04-17,1,1,0,1,-0.0011046882823080805,0.0376479157614947,-0.003666307152611889,0.032029740721911566
2018-04-18,1,0,1,0,-0.0148729485954473,0.004446639704580716,-0.021238841978287057,0.00419925742574261
2018-04-19,1,0,1,0,-0.015562985074626882,0.006796922701184498,-0.03884866925471267,0.00826333084263469
2018-04-20,0,0,1,0,-0.047256438969764836,0.0027106658809664115,-0.058328721638074156,-0.006654991243432574
2018-04-21,1,0,0,0,-0.01959686450167973,0.005570550737954402,-0.02945124918659036,-0.001572622904642587
2018-04-22,1,0,0,1,-0.006092730285259501,0.02202990943755963,-0.007239844184752284,0.015129150871570705
2018-04-23,1,0,1,0,-0.03321726868423902,0.01274572188259892,-0.05384607218683647,-0.021629430251563872
2018-04-24,0,0,1,0,-0.0391346838611819,0.006122697128788581,-0.04197106094169761,0.07104123711340211
2018-04-25,0,0,0,1,-0.030124082608511096,0.02867436489607387,-0.007650662804946006,0.029670743745101945
2018-04-26,1,0,1,0,-0.043887282057012166,0.007355654617037267,-0.05279403938265034,-0.02261204980186441
2018-04-27,1,0,0,1,-0.003645926658719544,0.046900789177001155,-0.015006131012741406,0.03177888888888891
2018-04-28,1,0,1,0,-0.011794244060979042,0.006296176279974171,-0.02656284774792559,0.016647133157422743
